,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,1.2532648,0.5709582,1.1541847,1.0861621,0.80311114,0.41076165,0.9557551,-1.0624936,-0.5729633,0.9657714,-0.15861814,0.9273656,-0.6993135,0.5994519,0.37505218,-0.28276804,-0.7444503,0.22989303,-0.29578045,-1.3130081,-0.22868507,-0.2696314,-2.0546045,-0.40362692,-0.88655025,-1.8675404,-0.71815723,-1.1783211,-0.42722353,-0.9645218,-1.4123343,-1.4060607,-1.5283581,-1.7593408,-1.8302997,-0.6423603,-1.1433244,-1.5555669,-1.3471165,2.375838,-0.13565515,0.23099288,-0.3914635,-0.5410722,-0.8535767,0.10119718,1.2836226,-0.57078475,-1.1168555,0.58703065,0.55914485,0.0019722094,-0.15097913,-1.1016828,0.47613126,-0.6297834,-0.531605,-1.1848859,0.3813653,-0.905942,-1.6577619,0.0019613726,-0.68121004,-1.3604182,0.13589467,-1.0105073,-0.90824234,-1.2761579,-1.0193765,-0.7648513,-0.8391694,-0.8792199,-0.28342065,-0.8751731,-0.8123035,-1.0230111,-0.40772387,-1.3559842
1,0.56363964,0.27649918,1.4488341,1.0759368,0.6844766,0.98103976,0.70363456,-0.6999227,0.057611495,1.0406135,0.20406364,0.67474926,-0.4236556,0.43429723,0.27413148,-0.18277556,-0.38211572,0.15256962,0.038055625,-1.0088335,-0.39979118,-0.12800176,-1.7076615,0.0063660904,-1.1204321,-1.505092,-0.29188132,-0.98147964,-0.45365185,-0.54702806,-1.6144977,-1.0505791,-1.6439964,-1.4551733,-1.1395969,-0.48004365,-1.6903957,-1.1761738,-1.6029898,1.5090348,-0.85819805,-0.5135216,-0.9232008,-1.2550732,-0.80787015,-0.41080123,1.5571558,-0.79478115,-1.0910354,0.20808524,-0.07102855,-0.25183263,-0.32445648,-0.7918032,0.31070927,-0.828885,-0.29861668,-0.9780679,0.7777068,-0.8669458,-1.3368322,-0.05430904,-1.1257704,-1.018152,0.6234038,-1.1829375,-0.74780756,-1.151961,-0.92486864,-0.71965563,-0.9331101,-0.82340264,-0.18000495,-0.9154695,-1.367169,-0.8060835,-0.80526817,-0.7976793
2,1.2951014,0.53310513,1.022095,0.69057995,0.8177237,0.86127806,0.6686191,-0.6800179,-0.8951095,1.224472,0.222496,1.1627636,-0.6769343,0.13550128,0.4983721,-0.3943563,-1.1743029,0.51296204,0.04826989,-1.007913,-0.62902933,-0.08888773,-1.4558244,0.05108379,-0.6562433,-1.2620356,-1.0108944,-1.1628468,-0.79654396,-0.8306563,-1.4304695,-0.9173338,-1.2435722,-1.2916979,-1.9764819,-0.61499643,-1.9137466,-1.4672587,-1.7601527,1.7369245,-0.6294261,-0.6769462,-0.20723878,-0.62482744,-1.0088547,0.044319786,1.9023919,0.06362115,-0.85001504,-0.40896374,0.44351327,-0.6843999,-0.34179142,-1.0986794,-0.16903208,-0.44071728,-0.9993674,-1.0180573,0.51680106,-0.7386367,-1.3126246,-0.645952,-1.0106518,-1.1703414,-0.10146525,-0.9237249,-0.7757628,-0.98514456,-1.1775148,-1.124957,-1.04393,-1.1111107,-0.5078907,-1.1387075,-1.150197,-0.46960765,-0.599471,-1.149373
3,0.6709294,0.6500999,0.7070329,0.8299092,1.0822121,0.9788745,0.19621453,-0.5058772,-0.6168435,1.1904144,0.67808807,0.5741535,-0.53444594,0.52495295,0.8151678,-0.19960013,-0.6567019,0.5598555,-0.30222023,-0.6731457,-0.8368362,0.1767938,-1.1686327,-0.31725073,-1.0931357,-1.145419,-0.769079,-0.69030523,-0.55096173,-0.9648695,-1.4865733,-1.1459337,-1.7919328,-1.318246,-1.5300521,-0.452291,-1.311603,-1.2377859,-2.3017907,1.1325883,-1.0632819,-0.7134394,-0.50627863,-1.4133427,-1.9553396,0.36661956,0.5478342,-0.66100353,-1.200532,-1.0192829,-0.8895859,-0.66145605,-0.49263456,-0.5959311,0.58316165,-0.6632291,-1.3858018,-0.3327612,-0.071547754,-0.8213326,-1.5672371,-0.5837628,-0.82857674,-1.1483691,0.6331495,-0.75330675,-0.5347326,-1.3727806,-0.50375986,-0.9423105,-0.32153165,-0.88855565,-0.7289783,-1.1235536,-0.9802479,-1.2477064,-0.44109663,-0.6426548
4,1.4821618,0.6767135,1.496724,1.0487305,0.9760483,0.5110599,0.7661423,-0.50425756,-1.1096882,0.9824834,0.0115050925,0.32674965,-0.55298114,0.2511236,0.3970144,-0.7161157,-0.3100305,0.13078003,-0.40102115,-0.97011,-0.5236325,-0.49212655,-1.6583575,-0.21291071,-1.1577888,-1.8885957,-0.23298849,-1.4025414,-0.49461865,-0.6245793,-1.3215451,-1.1250666,-1.7194825,-0.8292437,-1.2514719,-0.87917364,-1.2099848,-1.7529967,-2.1244237,1.1502172,-0.49170148,-0.018027078,-0.25086612,-1.0739678,-0.13400947,-1.0908056,0.08714078,-0.67284733,-0.36045942,-0.31612098,-0.42077374,-0.35671338,-0.8152866,-0.4395368,0.72091085,-0.63078624,-1.2357212,-0.12116033,-0.013949399,-0.31737742,-0.7698762,-0.64063424,-1.3934379,-1.1008977,-0.10611272,-1.1599023,-0.27832687,-0.90156007,-1.1766888,-1.2657262,-0.9307471,-0.73976326,-1.1194482,-0.86130416,-1.1011025,-1.2220868,-0.6473703,-0.7439844
5,2.857388,0.5226547,1.1541947,1.2308743,0.79543823,0.06304024,0.4615726,-0.7711154,-1.1988214,1.1304127,0.05804775,0.14362845,-0.65627444,-0.29825807,0.46521884,-0.9342866,-0.85488725,0.30620065,-0.43463287,-1.3198513,-0.54159766,-0.6766836,-1.9604667,-0.30794084,-1.1658139,-1.7718993,-0.45045236,-1.4954991,-0.37112936,-1.2092654,-1.8844161,-1.7814204,-2.409644,-1.8612705,-1.4311848,-1.3977079,-2.4498641,-2.4514792,-3.2622478,0.6746643,-0.47166598,0.14167832,0.3586763,-1.4679567,-0.16495752,-1.2893422,-0.6803243,-0.80797195,-0.80850106,0.26766622,-0.47008497,-0.24341562,-0.7172278,0.15595779,0.9291257,-0.51106465,-1.6832119,-0.35522148,0.11312187,-0.2376993,-0.65428185,-0.4311405,-1.3438712,-1.3028404,-0.96031225,-1.2951012,-0.8776402,-1.0942949,-0.9158014,-0.9693716,-0.7984025,-0.87634176,-0.98712814,-1.433885,-1.1157875,-1.0865294,-1.1385419,-0.4358852
6,1.6741233,0.45065746,1.0081593,0.6746474,1.0865123,0.7290804,0.4585496,-0.51484203,-0.98888534,1.5756774,0.45772618,0.5294483,-0.7748331,0.9449914,0.23499975,-0.94398826,-0.8959616,0.5372322,-0.29406357,-1.3294259,-0.6270796,-0.36520314,-1.187895,-0.3475898,-1.0452174,-1.7987058,-0.40745214,-1.6575236,-0.5243196,-1.2328062,-1.3148004,-1.0842451,-1.8873427,-1.855745,-1.9482796,-1.0263509,-1.4518527,-1.9794979,-1.9724914,2.0446289,0.33435282,-0.20974052,0.040431585,-0.103222884,-1.3798064,0.06639743,0.7689805,-0.06703836,-0.18026693,0.022033561,-0.68625695,0.23657435,-1.2991151,-0.8877829,0.5997032,-0.77375704,-1.4790083,-0.25452673,0.50086284,-0.8224605,-1.3388708,-0.71846634,-0.68917024,-1.1072004,-0.07792293,-1.1569886,0.0011554968,-1.4062958,-0.9406078,-0.8536878,-0.9951929,-0.60400635,-0.22597267,-0.7280183,-0.67192113,-1.1379842,-0.21657968,-0.8503178
7,1.5417931,0.5469472,0.94545853,0.9449153,0.94117206,1.0099216,0.42671132,-0.17434481,-0.83314085,1.1650149,0.47660768,0.73412436,-0.5973084,0.6884207,0.45053864,-0.5276226,-0.6308289,0.4795634,-0.30721766,-1.2672081,-0.6022478,-0.16146187,-0.93118995,-0.30990067,-0.90899366,-1.2767664,-0.8276508,-1.5610709,-0.4917168,-1.2356472,-1.357523,-0.75231665,-1.7901391,-1.4986907,-1.7345968,-0.65878206,-1.5129306,-1.1826233,-2.1613092,1.7360034,-0.46764147,-0.81420135,-0.8968306,-1.0087717,-1.396796,-0.034669943,0.19347489,-0.8924153,-0.7013793,-0.6534573,-0.89798015,-0.38520074,-1.3721659,-0.9008403,1.0059779,-0.5801685,-1.279264,-0.4209817,0.9730774,-0.9404855,-0.97077733,-0.759385,-0.6519739,-1.1376115,-0.18711114,-1.0972561,-0.12656045,-1.317997,-0.7010061,-1.26807,-1.2367313,-0.81091183,-0.572586,-1.0766591,-1.264597,-0.66991454,-0.56874907,-0.83732027
8,2.2282476,0.71702814,1.3899931,1.1438512,0.876042,0.3666961,0.9447452,0.032180674,-1.008457,1.161635,0.7611837,0.21036066,-0.60655236,0.27759466,0.2310309,0.23852795,-0.93006444,0.42236245,0.483335,-1.6689771,-0.2523314,-0.4011563,-1.5833031,-0.44921318,-0.75368345,-1.1892129,-0.14291443,-1.3860153,-0.54070747,-1.2926728,-1.6944765,-1.8268864,-1.4511281,-2.2263536,-0.5619922,-1.4280745,-1.6184355,-2.2023487,-2.4449604,1.0983014,-1.1731344,0.82596105,0.0465549,-1.1611758,-0.32085904,-1.1653982,-1.2471054,-0.11564997,-0.68301725,-0.598257,-0.7252397,-0.5162655,-1.2244723,-0.60173136,-0.77284485,-0.28342575,-0.9972627,-0.45119575,0.71591115,-0.58926076,-1.3222823,-0.65131444,-0.9779829,-1.0701455,-0.8196181,-1.1092982,-0.5207673,-1.4459269,-0.9036514,-1.1077774,-0.8617467,-1.2628706,-0.31041402,-1.4182429,-0.62524754,-0.86994845,-0.48793265,-0.7119806
9,2.494103,0.38601127,1.3767661,0.78173083,0.9072261,-0.03256711,0.37116256,-0.46285906,-1.1407857,1.211377,0.30316058,-0.2829775,-0.8020757,0.13004498,-0.20459084,-0.7357927,-0.67627704,0.2511987,-0.06328151,-1.6377367,-0.18825136,-0.38292706,-1.579502,-0.7876746,-1.0852588,-1.976518,-0.54903865,-1.607701,-0.99790555,-1.8552425,-1.8559276,-2.2779171,-2.0486922,-2.5545137,-1.6541052,-1.2099518,-1.5227537,-2.3180943,-2.4984293,0.84863466,-0.4598131,-0.40656373,0.53405577,-0.4387522,-0.2768289,-1.7479606,-1.2389418,-0.54291975,0.017340822,0.26161286,-1.2357725,-0.22665887,-0.39777642,-1.4308412,-0.16939116,-0.5590117,-0.71764547,-0.3040203,-0.22418682,-0.36252344,-1.4533513,-0.3799901,-1.1520642,-0.85526466,-0.52679276,-1.1154165,-0.25938207,-1.1065819,-1.0008471,-1.0117865,-0.7824612,-1.240723,-0.7356564,-0.8013028,-0.9966519,-0.99826556,-1.1401918,-1.0182747
10,1.2371057,0.76863736,0.84565485,0.43655288,1.6361082,0.30975243,0.48369944,-0.023519214,-0.92512417,1.1012976,1.3075429,0.28908357,-0.7067416,0.92563605,0.08775832,-0.46349898,-0.41504264,0.11037797,-0.049604725,-1.492655,-0.42240188,0.15763883,-1.5932649,-0.4454394,-0.46202883,-1.6050092,-0.12968096,-1.8663731,-0.8633031,-1.5927486,-1.568365,-1.2483304,-1.7591058,-1.6780337,-1.0540305,-0.77750474,-1.9327095,-2.008678,-1.9054346,1.8987954,-0.5667921,-0.19400853,-0.47322467,-0.8455478,-1.1622828,0.30671856,-0.15260236,-0.31755394,0.13596703,-0.48205006,-0.8360296,-0.065361045,-1.0173638,-1.0198292,0.051537707,-0.6050884,-0.8031685,-0.6594587,0.64981365,-0.7214067,-1.5041621,-0.48769385,-1.2941258,-0.8238301,-0.27795106,-0.8708701,-0.53466547,-1.1976624,-0.38978803,-1.194725,-0.95730734,-0.8327416,-0.5468281,-0.8029179,-0.6083369,-0.70102966,-0.22616999,-0.73075014
11,1.530587,0.12045911,1.3847691,0.7096609,1.2952616,0.19896509,-0.14914314,-0.79957867,-0.81474185,1.5408201,0.77990043,-0.04176532,-1.0616286,0.12294348,0.6506455,-0.900139,-0.45539805,0.36047274,-0.045530204,-1.7200376,-0.63594913,-0.3011473,-1.3721563,-0.37599805,-0.6466191,-1.687431,-0.16546907,-1.569405,-0.99229795,-2.0149002,-2.2759385,-1.9682552,-1.8238994,-1.994317,-1.1146686,-0.9351195,-2.0364144,-2.2410598,-2.8765619,1.5310726,0.12554674,-0.9722694,-0.35959503,-0.060534745,-0.054949004,-1.451597,-0.78690624,-0.3032637,-0.3935953,-0.025148321,-0.85282725,-0.7913208,-1.5594015,0.3743866,-0.08892203,0.21644382,-1.1904587,-0.33881095,0.23027706,-0.30938226,-1.8078042,-0.5261608,-1.1839805,-0.92753214,-0.5665069,-0.97472066,-0.55752176,-1.0097554,-0.82029206,-0.9891183,-1.1260414,-0.99449867,-0.6179977,-1.0704092,-0.99745,-0.326819,-0.52793306,-0.8409372
12,1.7672716,0.114522345,1.2815572,0.5461767,0.06174309,0.13728675,0.20702216,-0.9546674,-0.27556986,0.42560497,-1.1353729,0.6724333,-0.8472723,-0.06273208,0.9961229,-1.299447,-0.87456036,0.020256836,-0.57532,-1.100545,-0.29164135,-0.4742611,-1.9714402,-0.6618725,-1.1499397,-1.5642496,-0.7333724,-1.675372,-1.0833323,-1.2512155,-1.7895068,-1.4254764,-2.3078108,-2.1089075,-2.4411652,-1.4108378,-1.0650065,-0.9676786,-0.92689735,1.0079017,-0.41859475,0.3055633,-0.18098947,-0.6463856,-0.6374728,-0.4781134,0.8196747,-0.040485,-0.7381628,0.5307895,0.13116667,-0.14990196,0.24633494,-0.2183387,0.65357643,-0.22305556,-0.41698015,-0.899944,0.032567747,-0.4499111,-0.56370854,-0.37955803,-1.1542258,-0.82297796,-0.35616502,-1.3377342,-0.64176,-1.1722066,-1.0807823,-1.1057712,-0.7021611,-0.62378263,-0.29588655,-0.89243346,-0.51802164,-0.25888255,0.43362892,-0.42618376
