,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,-1.2773997,0.74054545,0.35289016,1.3033292,1.5705901,0.88644636,0.4136087,0.70875424,-0.9755934,-0.86671656,0.71914434,-0.5606023,1.1002623,-0.22831884,0.6565102,0.23815426,-0.12091848,-0.92969567,0.6665026,-0.34928802,-1.3099025,-0.2686907,-0.055629373,-2.0694308,-0.5291662,-0.9705594,-1.6810529,-1.0343832,-0.80944973,-0.11109043,-0.5999575,-1.1669083,-1.1889188,-1.381182,-1.7296407,-1.953214,-0.5999857,-0.81762284,-1.2984322,-1.344828,0.9524069,2.332513,-0.10887332,0.5887814,-1.1014354,-1.1096684,0.18061993,-0.085191205,0.79727,-0.42971513,-0.7909289,0.786022,0.11930626,-0.06604962,0.60448354,-0.21433148,0.7897181,-0.45146826,-0.39808986,-1.284891,1.0187697,-0.71612555,-1.3359374,0.43264368,-0.23206963,-1.1073959,0.7034222,-0.8425628,-0.686939,-0.94232863,-0.66303253,-1.0114394,-0.5296989,-0.8225907,0.116435505,-0.6217715,-0.15872958,-1.2282933,0.12804715,-1.2181163
1,-1.2235512,0.8071009,0.32756573,1.6602186,1.5360887,0.7867215,1.0397682,0.2980608,-0.95210046,-0.38249648,0.82325035,-0.09550636,0.72837067,-0.17425355,0.4544138,0.32609847,-0.5479806,-0.6007711,0.37556764,-0.14334823,-1.2340621,-0.50410867,-0.233421,-1.855661,-0.2515502,-1.348536,-1.7136616,-0.4747686,-0.7631405,-0.16504805,-0.4668376,-1.4987191,-1.116577,-1.6460998,-1.6177839,-1.219677,-0.5344936,-1.6625384,-1.2164354,-1.5605578,0.7988772,1.5484811,-0.8266257,0.21778567,-1.2393606,-1.2749108,-0.24552968,-0.036686804,1.0651498,-0.29978907,-0.61475426,0.26220295,-0.33813706,-0.5326384,0.5436237,-0.3435966,1.00911,-0.44213238,-0.3107111,-0.6146576,1.037083,-0.7590962,-0.96690744,0.067995794,-0.70258164,-0.7150275,1.0948875,-1.0332439,-0.7005797,-1.1299067,-0.8990731,-0.9535831,-0.6117872,-0.86402893,0.11066377,-1.1674217,-0.8784199,-0.99471205,-0.47195566,-0.8898706
2,-1.0438495,1.2982273,0.5641728,0.92524505,0.29824194,0.9773796,1.291029,0.6756687,-0.7536308,-1.8189739,1.4165558,0.7814695,1.7487653,-0.25899678,0.062096123,0.24619576,-0.49197054,-1.5409479,0.4190172,0.050267875,-1.2738754,-0.5367773,-0.2375108,-1.4029329,0.46346584,-0.48154294,-1.4374123,-1.3171475,-1.2370785,-0.5482896,-0.83098656,-0.98369694,-0.58019817,-1.1337472,-1.3440742,-1.9210141,-0.7845052,-1.7695823,-1.7690791,-1.3818996,1.194015,0.92924964,-0.32541466,-1.3487965,0.90152496,0.05938365,-0.36486006,0.40203595,1.4059774,1.0247321,-1.1494509,0.27158853,-0.02369411,-1.1191952,-0.13321571,-0.29481813,-0.038125068,-0.1586388,-0.4476394,-0.9547833,1.1279725,-0.24758665,-0.9849844,-0.67142695,-1.3546376,-1.047685,0.34399748,-0.8942053,-0.27624178,-1.1629562,-0.44531217,-0.96677047,-1.0508137,-1.0061102,0.0052862074,-1.0563186,-0.22731881,-0.353555,0.6445542,-0.97714835
3,-0.9159824,1.2061375,0.6182491,0.65157306,0.20155147,0.97695357,1.3236892,-0.018321693,-0.7054578,-1.3294756,1.2619517,1.0825692,0.47863382,-0.40579543,0.55119604,0.9214178,-0.65382504,-0.89423853,0.6153908,-0.6095948,-0.9142286,-0.62183434,-0.16697702,-1.324628,-0.5518077,-1.2843584,-1.7977742,-0.8305645,-0.73358566,-0.24281669,-0.9117093,-1.3846378,-1.094971,-1.9947761,-1.681228,-1.5137389,-0.9412021,-1.16571,-1.3201698,-2.1422775,0.6342861,0.30794138,-0.74403846,-1.6062663,0.37069184,-0.59686166,-2.0816622,-0.38568553,-0.33058912,0.3148742,-0.72404724,-0.06394062,-0.60695654,-0.9509297,-0.08163183,0.19459307,1.1106384,-0.12106809,-1.1703937,0.1542576,0.26419088,-0.4000043,-1.1329892,-0.59048456,-0.63082993,-1.1671226,1.4064373,-0.52702904,-0.4666621,-1.0508544,-0.37513182,-1.1827419,-0.52420944,-0.9299969,-0.15911223,-0.7988495,-0.70529765,-0.80114794,-0.5616489,-0.9882602
4,-1.458995,0.7611446,0.66448665,1.7090409,1.9163803,1.2181401,0.20008488,0.6880646,-0.07781745,-1.1349734,0.8086517,-0.15357527,0.33652702,-0.23629102,0.3483203,0.41581365,-0.70012873,-0.36177653,0.442861,-0.6456007,-0.9034421,-0.45626956,-0.5307663,-1.7594837,-0.20081358,-1.0782797,-1.4859984,-0.26628032,-1.1234177,-0.17855906,-0.25066334,-1.2838215,-1.1345494,-1.6216846,-0.88031614,-1.4226707,-0.64806116,-1.1861333,-1.584274,-2.1025538,0.45700672,1.4445647,-0.6213403,0.6837013,-1.1582474,-1.7851282,1.2058038,-0.7911256,0.27033016,-0.5844041,-0.22697817,0.02808606,-0.3009169,-0.41887507,-0.46606958,-0.6128802,1.1006273,0.0712013,-1.1851672,0.5819738,0.5296893,0.11537379,-0.37100154,-0.11803817,-0.9265054,-0.9570316,0.10634534,-0.9951622,0.01587349,-0.6981937,-1.0199069,-1.1520762,-0.39995688,-1.001348,-0.52881664,-1.0862869,-0.65427357,-0.88149494,-0.011221039,-0.33966008
5,-1.3482567,1.0750996,0.52181494,1.238271,1.9086698,0.9277893,0.20413004,0.6195878,0.013315693,-0.75537574,1.1878407,-0.09250036,0.5159881,-0.11602548,0.11999436,0.5330677,-0.5660116,-0.7278298,0.8069327,-0.44907472,-0.935095,-0.29978228,-0.6066765,-2.0457087,-0.009212762,-1.0604887,-1.1774625,-0.3405435,-1.1436064,-0.35429734,-0.5503162,-1.846472,-1.334661,-1.9126345,-1.5298164,-1.4099162,-0.9846011,-1.9751608,-2.0273354,-2.848136,0.12688202,1.832994,-1.1709517,0.9137816,-0.47255048,-2.5822966,0.5308264,-1.0132303,0.01862508,-1.2069294,-0.6971563,0.11537931,-0.8494534,-0.45812562,-0.37482542,-0.22596183,1.3243899,-0.4147679,-1.6028268,-0.016292425,1.0225706,-0.067222096,-0.12533657,0.31016594,-0.876625,-1.2057074,-0.29160458,-1.1421726,-0.3044998,-0.9305615,-0.8508375,-0.9491258,-0.20258588,-0.87476873,-0.24613605,-1.3692614,-0.5113605,-0.5587665,0.19521315,-0.059340645
6,-0.98777544,1.2590469,0.45151168,0.61055315,0.26864716,1.1336714,1.210216,0.44177657,-0.1861103,-1.6817025,2.4825337,1.1839298,0.59760654,-0.38269573,0.9610506,-0.33375943,-0.77724195,-1.112737,0.805685,-0.367808,-1.3104095,-0.26184943,-0.54380137,-1.2626693,-0.08278815,-1.3439165,-1.4525987,-0.44054908,-1.4905143,-0.3092781,-0.72582734,-1.0328408,-0.9345958,-1.9651197,-1.9135259,-1.6198554,-1.0176086,-1.0932395,-1.3934001,-1.542298,0.94630265,1.0934179,0.007547121,-1.6163486,1.0823029,0.0012289721,-0.8936767,0.007408796,0.61468905,1.169078,-0.98121655,0.6254818,-1.118661,-0.53755134,-0.7982494,0.26877603,0.4574027,-0.4683602,-1.5079445,-0.476597,1.0203437,-0.08042918,-0.8363424,-0.62678653,-0.803569,-0.9635809,0.328545,-1.0901335,0.49962565,-1.2331109,-0.9198838,-1.0294923,-0.74968517,-0.66275287,0.05309094,-0.40910223,-0.5259413,-0.8537828,-0.15259893,-0.89593
7,-1.0501437,1.5645815,0.55699795,0.8359851,0.67732626,1.0176746,1.2953227,0.21013178,-0.37446102,-1.4244791,1.769243,1.2356293,0.968181,-0.16852294,0.9232011,0.088660024,-0.6318742,-0.9114882,0.5718537,-0.6216234,-1.4735397,-0.24808346,-0.30731112,-0.9731995,-0.15859115,-1.0142684,-1.387377,-0.7652259,-1.6492081,-0.3837909,-0.86875397,-1.0242587,-0.38993546,-1.827899,-1.5272397,-1.5716486,-0.759677,-1.465548,-1.0690699,-1.8820128,0.71916246,0.7877883,-0.37800896,-2.0488517,0.3636204,-0.0043312777,-0.8655454,-0.21202786,-0.0548067,0.00726668,-0.9962756,-0.1661754,-1.6603675,-0.91874486,-1.2034655,-0.12164013,0.8249839,-0.48347056,-1.4504955,-0.36566597,1.4577917,-0.3178342,-1.0243846,-0.7351351,-0.2460036,-0.9789256,0.4006598,-1.0518141,0.3340308,-1.1907722,-0.55914456,-1.1755731,-1.155571,-0.8795987,-0.49938926,-0.8814975,-0.762229,-0.57497776,-0.37346515,-0.95585036
8,-1.4950945,1.1144699,0.71161395,1.4271189,1.6607459,1.1036217,0.3697773,0.96927845,0.76569754,-0.9143448,1.1401612,0.38288546,0.41303152,0.028604737,0.54268783,0.2961823,0.34054306,-0.8848897,0.803227,0.29863074,-1.1175605,-0.33969283,-0.14784181,-1.4204087,-0.3845918,-0.5677344,-0.7607163,-0.14021438,-1.2125218,-0.55162066,-0.7938103,-1.5205154,-1.6893016,-1.2619818,-1.951626,-0.6295932,-0.92936397,-1.2515175,-1.8609629,-1.9829911,0.14561313,1.4931958,-1.3698564,1.6123794,-0.28337818,-1.9158682,-0.09985284,-1.1411319,-1.0604084,-0.5994256,-1.1699147,-0.6242388,-0.82341456,-0.62984425,-0.72144616,-0.7203176,-0.079119936,0.017317979,-0.6968582,-0.38911322,0.7477346,-0.4410582,-1.3735946,-0.61253154,-0.64645004,-1.1267232,-0.40777102,-1.0277995,0.31362137,-1.2800521,-0.9521312,-1.0979708,-0.3469706,-0.99243534,0.34557396,-1.2815832,-0.46558553,-1.1370428,-0.12176178,-0.67680496
9,-1.2525119,0.70748377,0.5713652,1.4764158,1.542793,1.2615726,0.04897171,0.5777082,0.29053125,-1.0331287,1.2607182,-0.15177393,-0.18413593,-0.32499233,0.57667744,-0.14416768,-0.31998667,-0.64700425,0.55147594,-0.26547712,-0.76749456,-0.27418983,-0.12933096,-1.3468211,-0.57195294,-1.1623307,-1.2584267,-0.46337378,-1.3563428,-0.848119,-1.1455466,-1.471994,-1.8391919,-1.6594824,-1.7755775,-1.6177125,-0.7177001,-1.0874612,-1.6875623,-1.9256166,-0.23531671,1.2577704,-0.101140246,0.4481963,0.16223894,-0.6121205,1.0737418,-1.0527548,-0.6298613,-0.5248954,-1.4299253,0.04356347,-0.9410746,-0.86855614,-0.122817755,-1.6296086,0.40605047,-0.9282072,-0.04372647,0.14069,0.16424876,0.06826889,-1.2026697,-0.23251761,-0.6675627,-0.79991454,0.11552992,-1.0615268,0.5188157,-1.0635751,-0.90516865,-1.0242612,-0.21160418,-0.9846193,-0.40407756,-0.84273,-1.0215768,-1.2191467,-0.3732153,-0.63757193
