,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,-1.3405755,0.3938953,0.5105927,0.94752264,1.2875416,0.76959366,0.4856881,1.0050575,-0.8551311,-0.66941,0.8621654,-0.34202933,1.0577344,-0.500857,0.7477932,0.278933,-0.048745703,-0.8352589,0.4786381,-0.3256838,-1.0544777,-0.30193222,-0.052835207,-1.9728808,-0.35433686,-0.9387001,-1.5453191,-0.8982861,-0.88891697,-0.33050844,-0.76028943,-1.227686,-1.1826123,-1.4129194,-1.6148443,-1.8480896,-0.52494127,-0.87818426,-1.2002597,-1.2475499,0.78698796,2.3693585,-0.36603567,0.4208734,-1.1230289,-0.99583596,-0.5376662,-0.34372273,1.1107851,-0.70880234,-1.3350827,0.540002,-0.15323982,-0.13545889,-0.24713482,-0.95853376,0.42341998,-0.6328491,-0.7596098,-1.400703,0.9274294,-0.9582618,-1.4966732,0.4016828,-0.3764424,-1.3281789,0.6205827,-0.9551288,-0.76068157,-1.1195635,-0.82980627,-1.0442108,-0.51287407,-0.93012863,0.13121991,-0.77468306,-0.58473307,-1.2740116,-0.051369917,-1.3287882
1,-1.2432923,0.4775803,0.31123933,1.5053443,1.3405945,0.73456085,1.0739398,0.6473426,-0.80456036,-0.059994295,0.98826915,0.081466034,0.7289869,-0.33060294,0.5425496,0.29204303,-0.32382193,-0.54289824,0.24828182,-0.073425,-1.0619457,-0.49840662,-0.13419917,-1.7968602,-0.06519749,-1.2131279,-1.579046,-0.3504363,-0.87324697,-0.31448424,-0.4883813,-1.5459986,-1.0590062,-1.6418291,-1.5355588,-1.135933,-0.45369127,-1.6272349,-1.1189127,-1.5518475,0.63005596,1.6029018,-0.7913514,0.039039772,-1.2950039,-1.2389653,-0.68353015,-0.3470707,1.4100375,-0.60084033,-1.0778284,0.21838424,-0.5345585,-0.3568491,-0.2045471,-0.7753978,0.6007395,-0.7515294,-0.38286868,-0.8775348,1.1347547,-0.9164422,-1.1275098,0.15477172,-0.9161993,-0.88537544,1.1521052,-1.0876312,-0.5726874,-1.2976409,-0.9702438,-0.8367291,-0.71107125,-0.8625138,0.1899406,-1.1151048,-1.1831973,-0.84561783,-0.49941328,-0.7422461
2,-1.169875,0.944631,0.5783068,0.84300023,0.59824723,0.85515386,1.1563399,0.89295167,-0.6292552,-1.2428327,1.420729,0.5520489,1.6107752,-0.45017385,0.18915053,0.36349285,-0.3759325,-1.3383228,0.48034865,-0.015342789,-1.0182449,-0.6191741,-0.073646046,-1.4261832,0.3448294,-0.6365478,-1.2756879,-1.2019131,-1.1650249,-0.70414853,-0.8570454,-1.1891726,-0.7166149,-1.1358799,-1.237553,-1.8870777,-0.684963,-1.8498386,-1.5663007,-1.5317036,1.0464454,1.6487204,-0.66952014,-1.288502,0.060175754,-0.6456857,-0.92928857,-0.07923789,1.7931792,0.9313883,-1.347292,-0.40373388,-0.388882,-0.8943113,-0.38783538,-0.8340659,0.02952017,-0.15233688,-0.91058993,-1.1348871,1.018691,-0.49687213,-1.2922764,-0.637571,-1.4730334,-1.1808667,0.2711509,-0.99168223,-0.4094753,-1.1963446,-0.7114902,-1.127856,-1.1014801,-1.0826682,-0.17950092,-1.1262543,-0.6674672,-0.34626862,0.3448132,-1.072773
3,-1.0428176,0.8792239,0.6602376,0.62516624,0.61687344,1.0733961,1.1267729,0.020074312,-0.78127915,-0.97379607,1.3186942,0.97184396,0.59193,-0.5073698,0.603532,0.9144171,-0.3803877,-0.80430174,0.53813,-0.5644735,-0.79826486,-0.80712914,0.019062014,-1.3233505,-0.48078924,-1.20027,-1.3728988,-0.7898566,-0.7035626,-0.44268194,-1.0000049,-1.4544784,-1.1751821,-1.974467,-1.5099192,-1.5081255,-0.64453864,-1.1313448,-1.3188424,-2.2404423,0.55120164,0.9781949,-0.9661169,-1.2522697,-0.17923838,-0.930194,-2.077506,0.07728759,0.23430441,0.06642499,-1.1347406,-0.7344963,-1.1945113,-0.872276,-0.34889463,-0.30478498,0.9003908,-0.38198018,-1.5278258,-0.099528626,0.17035429,-0.6928733,-1.4481632,-0.5499932,-0.7058696,-1.1269609,1.243884,-0.607941,-0.5933373,-1.1509327,-0.23365036,-0.87805593,-0.31467712,-0.86632556,-0.33597815,-0.9394191,-0.82788986,-0.96772623,-0.36801106,-0.71478534
4,-1.4636648,0.6030539,0.6725955,1.3830991,1.3808546,0.97373366,0.5410396,0.8787254,-0.14571688,-1.0426441,0.9729187,0.016936213,0.32151675,-0.34543073,0.39050636,0.2739671,-0.55716765,-0.38661745,0.30240506,-0.5332414,-0.7879498,-0.5375484,-0.43164432,-1.6548868,-0.079043776,-1.1274899,-1.6145426,-0.33105308,-1.1806939,-0.4236063,-0.3914805,-1.2684568,-1.1226352,-1.6486334,-0.7864634,-1.2985493,-0.6375142,-1.0757848,-1.4779447,-1.967895,0.35086143,1.5309786,-0.8953838,0.4472319,-0.69589084,-1.5846547,0.14901626,-1.152548,0.17788,-0.525345,-0.8720383,-0.32825866,-0.59795004,-0.45652205,-0.92295957,-0.7027237,0.7874053,-0.37387705,-1.3677934,0.12997219,0.4030594,-0.21753457,-0.5600321,-0.34127533,-1.2824488,-1.0333015,0.36852506,-1.0520734,-0.058390852,-0.8879242,-1.2349968,-1.3441771,-0.5777878,-0.9164109,-0.89307004,-0.8803307,-0.9262044,-1.1017587,0.0312926,-0.53073674
5,-1.3264567,0.8849086,0.52350044,0.8856626,1.3962194,0.72251916,0.40611684,0.75888026,-0.076066345,-0.77797246,1.2507358,0.094601266,0.40366998,-0.31760895,0.0803234,0.40031487,-0.51905876,-0.7085911,0.66395164,-0.47316948,-0.8330296,-0.3668062,-0.38987398,-1.8166226,0.09512051,-1.0761933,-1.2000425,-0.47891492,-1.1399006,-0.45753485,-0.6681702,-1.7826856,-1.3554617,-2.0131016,-1.4686157,-1.3015486,-0.9261437,-1.9890827,-1.9110118,-2.7308602,0.05605053,1.9719454,-1.2280605,0.48206452,-0.17824829,-2.1429832,-0.12248297,-1.4968487,-0.15711826,-1.2765545,-1.5079782,-0.04290756,-1.1675915,-0.4971685,-0.60510796,-0.14310037,1.0247663,-0.5433734,-1.974451,-0.28736064,0.87428325,-0.37888843,-0.37341592,0.017460713,-1.270486,-1.3452463,-0.24315442,-1.2698972,-0.37882766,-1.0867841,-0.93235576,-0.95709187,-0.27048633,-0.6394819,-0.337367,-1.3987806,-0.8325794,-0.6462403,0.27191907,0.10644865
6,-1.0851191,0.9721749,0.45777535,0.7072468,0.5506203,1.0355908,1.0053442,0.5880483,-0.27619958,-1.1882749,1.9974536,0.78852856,0.6090714,-0.50889695,1.0872204,-0.019212587,-0.8005026,-0.96991396,0.76384026,-0.33044633,-1.2026592,-0.47392285,-0.3242661,-1.172756,-0.15178077,-1.2478739,-1.4982058,-0.51784307,-1.4646308,-0.42360416,-0.97869134,-1.1245178,-0.9652672,-1.817258,-1.7913878,-1.7814046,-0.91505146,-1.2803383,-1.5349119,-1.7146016,0.8660299,1.9271321,0.023518398,-0.82525796,0.10162414,-0.32307237,-1.3450563,-0.32370362,0.7994697,0.6497347,-1.1286511,0.2727126,-1.2906007,-0.06490231,-1.2259678,-0.72025824,0.72230434,-0.71281004,-1.6951623,-0.612406,1.1183791,-0.5361468,-1.0067831,-0.6570912,-0.8248835,-1.0734079,0.41257814,-1.2508605,0.37853327,-1.3741819,-0.7297632,-1.0319428,-0.755954,-0.73720914,0.18016006,-0.5581618,-0.5757146,-1.1278063,0.10571404,-0.8638215
7,-1.1279982,1.3125824,0.5930094,0.9154554,0.94978774,0.9672828,1.2184683,0.3922634,-0.284074,-1.077889,1.4500551,0.85752296,0.8628483,-0.3251228,0.9132213,0.29535788,-0.6104521,-0.7227657,0.59539604,-0.4528229,-1.3761772,-0.4995615,-0.2273268,-0.98591423,-0.21347724,-1.0244535,-1.3301514,-0.8663544,-1.6249028,-0.41983345,-1.1169382,-1.1982201,-0.60412616,-1.7783829,-1.5129844,-1.5705881,-0.7357286,-1.5140576,-1.1467972,-2.032914,0.7061894,1.5585284,-0.41652244,-1.4981903,-0.466277,-0.6834168,-1.2861159,-0.2379841,0.31736937,-0.3026517,-1.3241389,-0.60220885,-1.6042135,-0.581912,-1.475419,-0.7698845,1.039119,-0.5514965,-1.5091952,-0.44970426,1.5757997,-0.76812065,-1.0036118,-0.75223535,-0.50195163,-1.1856451,0.212944,-1.140141,0.24380939,-1.2978983,-0.5030493,-1.177562,-1.228838,-0.8181205,-0.3338621,-1.0038544,-0.89148754,-0.5627358,-0.25089782,-0.6728174
8,-1.4850209,0.9723827,0.7215328,1.180475,1.3181922,0.8871919,0.52580184,1.0862342,0.5564007,-0.8332312,1.2367615,0.6982962,0.3275413,-0.2983533,0.44385985,0.19725594,0.43355766,-0.9146651,0.6367742,0.35690862,-1.1983838,-0.31545424,-0.14871208,-1.4370918,-0.28135446,-0.7051466,-0.8787781,-0.2737,-1.2113292,-0.5822383,-0.96759385,-1.5492234,-1.6914504,-1.3440223,-1.9427898,-0.60785675,-1.0778857,-1.3450146,-1.8466407,-2.1211727,0.2516902,1.7261331,-1.4561106,1.2901819,-0.3554723,-1.527767,-0.38619277,-1.3636211,-1.0773592,-0.42675826,-1.4703879,-0.6136654,-1.0430118,-0.5580247,-1.116556,-0.80927706,-0.6625211,-0.10101127,-1.174698,-0.5163539,1.0483824,-0.7104081,-1.337952,-0.62581515,-0.8427861,-1.1488582,-0.51362675,-1.0921335,-0.04338893,-1.4015514,-0.95890427,-1.137747,-0.27279526,-1.1458126,0.28895226,-1.3737313,-0.4347949,-1.0628294,0.15578146,-0.51066065
9,-1.1774569,0.68099314,0.51079077,1.1615571,1.02968,1.0029323,0.20786585,0.6097314,0.17142673,-0.9470895,1.2624238,0.22731316,-0.16986126,-0.5263857,0.41194105,-0.23055857,-0.3418998,-0.6442814,0.48398703,-0.1695648,-0.88352084,-0.26396284,-0.057279993,-1.3578326,-0.4649257,-1.0940652,-1.4231293,-0.5914947,-1.3591176,-0.9815639,-1.3169127,-1.594305,-1.877903,-1.7888784,-1.9662261,-1.6004416,-0.8504907,-1.2193142,-1.7432625,-1.9460337,-0.10934654,1.407509,-0.5515644,0.07493985,-0.2752909,-0.61655545,0.14937438,-1.3791199,-0.77658105,-0.63019496,-1.0570949,0.020640325,-1.1171553,-0.77877796,-0.4059336,-1.7266984,0.04509485,-0.8151258,-0.7838828,-0.2723742,0.26131505,-0.36133668,-1.376934,-0.30052212,-0.9089907,-0.9080579,0.1969608,-1.131468,0.17627554,-1.1313509,-0.7045902,-1.0571017,-0.049200702,-0.98582476,-0.08437902,-0.94309163,-0.9456833,-1.1570585,-0.10835939,-0.7368747
