,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.34520262,-0.4336012,-0.5784191,-1.3238355,-0.6800252,-0.028384592,-1.330347,-1.074133,-1.3056031,0.42755708,-0.68331426,-2.391844,0.53772736,-0.6696364,1.3776457,-0.29919094,-0.19359678,-0.17198406,-0.8304678,-0.37853894,0.5333979,-0.24187465,-0.43984255,0.23327562,-0.33887008,0.18232562,0.08905326,-0.0830286,0.71147764,1.6617434,1.6919857,0.5080817,0.61102355,0.35740715,-0.23347466,-0.27481902,0.080943495,0.31747687,0.20119098,0.20254722,1.3276697,-0.91395795,0.29829207,1.5916114,0.70375067,0.4674826,1.8608302,0.727043,1.8740308,1.4724946,1.4034138,2.451176,0.502525,3.1343594,-0.31000137,2.234392,0.43681374,-0.39483914,1.6303592,-0.11373063,-0.6206805,-0.45905173,-0.66862595,0.4054842,-0.6246454,-0.38893762,-0.8186144,-0.9143133,-0.063179106,0.18443353,0.29936916,1.562294,0.9800328,0.3670827,-0.5694385,-0.09477498,-0.4631312,0.59447527,1.3233802,1.1287761
1,-0.47212377,-0.49849814,0.11205861,-0.8308235,-0.1332268,-0.049597528,-0.812726,-0.4620681,-0.83504313,0.06623869,-0.058661167,-0.9881243,-0.076160066,-0.7909623,0.5334075,-1.5627605,-0.34407204,-0.04076528,-1.1716268,-0.72913617,-0.757937,-0.55011046,-1.2052606,-0.26916552,-0.909452,-1.1425556,-0.59154844,1.1600666,1.3638839,2.4893506,2.5777261,1.002084,-0.1667936,-0.0670791,-0.3919722,0.796124,1.1705648,1.8125333,1.0568541,1.4330091,0.5535334,0.088190764,-0.70166695,-0.5020691,0.47413346,0.3309715,0.18693574,-0.32322222,0.6287731,-0.78573847,-0.033365674,0.04066844,-0.20548047,1.0230217,-1.4222561,0.43442103,-1.1293223,-1.1160752,0.31791836,-0.6047098,-0.56411254,-0.13892995,0.01160076,-1.0798208,-0.3850526,-0.019391479,1.5583632,1.6388559,2.0812843,2.0834312,2.3026469,1.9002271,-0.14728945,0.35764366,1.0412323,1.0419588,-0.40402693,1.4125106,1.2180403,2.0609298
2,-0.8484887,0.4946773,-0.15104914,-0.48260197,-0.010412719,1.0859481,-0.16415665,-0.4869116,-0.8121791,0.5084955,0.42007232,-1.4289968,0.03722617,0.009901028,0.47995538,-1.4780059,0.37715387,-0.46368432,-0.9187129,-0.98369,-0.5734098,-0.021811707,-0.5622654,-0.20140561,-1.0226969,-0.8109484,-0.2692927,-0.24906501,0.09787221,1.2522439,1.2170246,1.4868784,0.55314046,1.5597152,1.1499236,0.56690955,0.48464063,1.0976642,-0.1520487,0.99054664,-0.70780313,-0.66952735,0.2214704,0.057039376,-0.31849644,-0.7914737,1.7261077,-0.23008981,0.5852226,0.5691733,-1.0112818,0.6627178,-0.849892,0.33215952,-1.3723557,-0.090199314,-1.5818285,-0.82276684,-0.5766421,0.201697,-0.83487046,-0.87808233,-0.73024035,-0.63123405,-0.60910237,-0.59088564,0.30979896,0.04305745,1.3367977,0.7098133,1.2253505,2.1472387,2.5055273,2.0982451,1.0796212,0.12196737,1.4976432,1.842598,1.8495758,1.8917488
3,0.868686,-1.3752759,-0.09256733,-1.9100686,-0.23924077,-0.14694646,-1.2972584,-0.73802084,-1.7050542,-0.06806338,-1.0551165,-2.219435,-0.8468981,-1.6497198,-1.0355684,-2.260612,-1.1233923,-0.27746156,-0.040116247,1.1242465,1.7771264,1.6843555,0.33207348,1.2519255,0.525041,0.19756481,0.041453682,-0.9685397,-1.2453055,0.6248312,0.24677871,-1.2850101,-1.2716318,-0.70552236,-0.02389982,1.6840385,1.2582817,0.75172174,0.08974612,1.0990177,0.832493,-1.3844715,-0.86477077,0.7913077,-0.18540543,-0.14913327,0.7444764,-0.25441566,1.233736,0.5518901,0.64529234,1.4386555,-0.314469,1.6629126,0.34076095,1.1749442,-0.07726771,0.12803134,1.5904324,1.8938925,2.150113,0.9574441,1.161422,1.9354016,0.67894775,0.006469023,-0.54248464,0.28895292,0.15457994,0.25906968,-0.13858859,-0.8713155,0.3145545,0.5350413,0.48404756,0.54157674,0.5462111,0.2853562,-0.21181644,1.3157928
4,0.5087059,-1.4482864,-0.74276406,-1.6395928,-0.54398894,-0.37762573,-1.2068694,-0.20668836,-1.0293379,0.27376437,-0.27962562,-1.6060606,-0.9943096,-2.4115138,-0.7124335,-1.4420677,0.35450426,1.4065626,0.47606093,-0.022158442,0.92092484,0.3670958,0.48438165,2.0984354,1.8319845,1.2952973,0.21367438,-0.53376716,-1.0019203,0.5930915,1.2511684,0.07408923,-0.6905662,-0.42600885,-0.06786969,0.8125801,0.47863528,-1.1489885,-0.5739174,0.051109575,1.3780988,-0.75719965,0.742112,1.2306112,0.13868617,0.25588647,1.8199399,-0.5741061,0.74572396,0.5008691,-0.20585191,0.8443238,0.28861475,2.2495043,0.39151838,0.7601819,0.961612,2.4606898,3.1427133,2.2873402,0.6028292,-0.29842836,0.41031402,2.2887874,1.9220978,1.480864,-0.579879,-0.6377596,-0.50156075,-0.6556349,-0.775648,-0.04693551,-0.5248052,-0.010637386,-0.20101988,0.017317986,-0.434446,-0.16134538,0.22445935,0.26187518
5,-0.36854112,0.43672597,-0.15852915,-0.7272795,0.34862417,0.008476479,-0.66530055,-0.49609023,-0.5299965,0.13572091,-0.5965914,-1.1861988,-0.08212869,-1.0637707,0.3587516,-1.5903355,-0.5071198,-0.3290355,-1.43035,-0.96981883,-1.1041015,-1.2591219,-0.86377513,0.27250084,-0.9725671,-0.008942566,-0.1743758,0.113053046,-0.59041727,0.11135288,0.5149658,0.43685874,1.1148064,1.3427877,1.5222218,1.1980032,1.6984096,0.731948,0.0626094,1.4594232,-0.045767076,-0.10534947,-0.9485469,1.1425362,0.69957405,-0.5509022,1.2000872,-0.31872874,-0.33957422,0.031213177,0.5408689,-0.46864784,0.6395627,0.55550706,-0.70171833,0.16041473,-1.2931956,-0.7693957,0.07573507,-0.021893378,-0.007773272,-0.14820014,-0.40555686,0.1986858,0.6597217,1.4689708,1.6993368,0.06692307,0.89621645,-0.118614346,-0.03828683,0.22835533,1.1083078,1.3695799,1.3329518,1.4482075,1.4043243,0.23228681,1.2464834,1.9390953
6,-0.012709952,0.057695683,-0.7253267,-0.98319227,-0.15720269,0.008205398,-0.7252667,-0.6861452,-1.0690411,0.8877716,0.02275364,-1.327228,0.79804426,-1.1296117,0.5389255,-0.92436606,-1.3530898,-0.02378232,-0.9439539,-0.9037462,-0.3448697,-0.64279,-0.86793566,-0.21158396,-1.0872868,-1.0745649,-1.2376119,-1.0495704,-0.54527944,-0.6072647,-0.2160359,-0.7540602,-1.3083543,-0.81966144,0.2571447,0.35569072,1.396437,2.2615683,1.9989934,3.6025753,-0.105183356,-0.09577045,1.1974952,-0.03881892,0.77649397,0.08437179,0.9844021,0.48070806,0.7164339,-0.69802403,-0.9379857,0.23825112,0.8957153,1.6536634,-1.3855752,0.11794545,-0.29436395,-0.8753716,-0.22659051,-0.40288898,-0.33698633,-0.5180401,-0.74505216,-1.2561817,-0.8722531,-0.72172326,0.4749589,-0.4944861,-0.43988737,0.61500454,1.5451448,1.2824566,1.2354944,1.4257779,1.8311495,1.5201768,1.2488796,2.5858512,4.011455,4.402291
7,1.6449028,-1.5284959,-1.0852944,-1.4025571,-0.87850875,-1.0275735,-0.33600116,-0.813043,-2.0233672,-0.3242687,-0.46371987,-1.4650862,-0.09602218,-1.4360595,-0.17284799,-1.7023087,-1.8242258,-0.75965756,-3.0957477,-1.0339892,-0.65058464,-0.5955408,-0.83936214,0.7112809,1.3463864,1.4343596,1.5655918,0.58786446,0.87577426,0.41600636,0.445383,-0.55754,-1.5073174,-0.5602614,-0.54907304,0.06492994,0.93503046,-0.43496412,-1.0033151,-0.17100714,-0.1467737,-1.3704889,0.5501512,1.9384624,1.3871098,1.6197965,0.90017134,0.7813667,1.4396104,0.108810455,0.58546466,0.10698944,-1.097224,1.3553731,-1.3419818,-0.12911355,0.80310756,0.45911077,2.333436,0.2798614,1.4120543,2.0558116,2.0111415,2.7070196,3.2314692,2.7587795,1.4565,2.039431,2.475118,1.2913328,0.4771359,0.15702048,0.0119238375,-0.13117014,0.8339978,-0.05269582,-0.24022228,0.12746654,-0.035769224,0.58953434
8,-0.40896854,-0.75214285,0.034952134,-0.8167349,0.16251607,0.86186606,-0.8094508,-1.0215609,-1.8213648,0.031234257,-0.193753,-1.6379845,-0.076631434,-0.82453,0.4506285,-0.65645015,-0.45699444,0.28221884,-0.8597048,-0.8534337,-1.1189637,-0.65508074,-1.1541662,-0.5637588,-1.5595055,-1.4631156,-1.3151698,-0.63824356,0.7919745,1.9890193,3.7685091,2.851798,2.6909897,2.9610715,3.1512635,2.1867208,1.9118549,0.818506,-0.8400579,-0.7505205,-0.26322556,-0.5549335,-0.49685737,0.34145552,-0.42921647,-0.70244676,0.6831993,-0.7417061,0.6705195,-0.5646681,-0.26706597,0.89031756,-0.49988472,1.0442048,-0.68989486,0.42954162,-0.30742484,-0.7112307,-0.44443613,-0.0835654,-0.054745648,-1.0710549,-0.06032718,-0.86372656,0.119630285,0.3296739,1.5268434,0.16550496,1.7427,2.6677964,2.9707856,1.2084441,1.5102572,3.0072312,3.3277671,2.591987,0.80798423,-0.33836588,0.99303365,0.6525056
9,-0.89937335,0.24105412,0.45071092,-0.7934278,0.35206026,0.5073289,-0.7234023,-0.36989185,-0.50475407,0.35323325,0.57553196,-1.3054098,0.3053837,0.20133571,0.6786202,-1.4545083,0.7929847,-0.3159378,-0.73090285,-1.1173706,-0.36286306,-0.9740843,-0.8055422,-0.2943528,-0.6646044,-0.8748609,-0.2532832,0.091069244,0.5564524,0.83695006,1.1132785,0.68920773,0.6609025,1.4253052,0.8342106,0.64713156,-0.027856037,0.5745735,-0.23182584,1.6940694,0.19043003,-0.4760425,-0.49568987,0.16483548,0.4047457,-0.2956475,1.8232698,-0.018630605,0.33784512,-0.3332358,-1.4604589,0.46710938,0.19330055,0.39317548,-0.846468,0.896846,-1.5206304,-0.74484944,0.11880373,0.47046274,-1.0107889,-0.7816353,-0.72252893,-0.9566719,-0.8707738,-0.5821175,0.78625244,1.0883613,1.4928043,1.5500765,1.2863348,1.6013316,2.4752996,2.17425,1.1229662,0.16579945,0.42029792,2.6190662,4.357341,3.2878869
